movieId,title,genres,year,avgRating














































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































25735,"Cheat, The",{'Drama'},1915,3.6
25736,Dr. Jekyll and Mr. Hyde,"{'Drama','Horror','Sci-Fi'}",1920,3.0
25737,"Golem, The Golem, wie er in die Welt kam, Der","{'Fantasy','Horror'}",1920,3.4
25738,"Last of the Mohicans, The","{'Adventure','Drama'}",1920,3.4
25739,"Idle Class, The",{'Comedy'},1921,3.3

25741,"Phantom Carriage, The Körkarlen",{'Drama'},1921,3.8
25742,Destiny a.k.a. Between Two Worlds Der müde Tod,{'Fantasy'},1921,3.7
25743,"Sheik, The","{'Adventure','Drama','Romance'}",1921,2.7
25744,Haxan: Witchcraft Through the Ages a.k.a. The Witches,"{'Documentary','Horror'}",1922,3.5
25745,"Man from Beyond, The",{'Mystery'},1922,2.8
25746,"Hunchback of Notre Dame, The","{'Drama','Horror'}",1923,3.3
25747,Why Worry?,"{'Adventure','Comedy','Romance'}",1923,3.3
25748,HE Who Gets Slapped,"{'Drama','Thriller'}",1924,3.6
25749,"Marriage Circle, The",{'Comedy'},1924,3.7
25750,Sherlock Jr.,"{'Comedy','Fantasy','Romance'}",1924,3.9
25751,"Big Parade, The","{'Drama','Romance','War'}",1925,3.5
25752,"Freshman, The",{'Comedy'},1925,3.6
25753,Greed,{'Drama'},1924,3.8

25755,"Phantom of the Opera, The","{'Drama','Horror'}",1925,3.5

25757,"Jazz Singer, The","{'Drama','Musical','Romance'}",1927,3.0

25759,October,"{'Drama','War'}",1928,3.6
25760,Old San Francisco,"{'Drama','Romance'}",1927,3.5

25762,"Unknown, The a.k.a. Alonzo the Armless","{'Drama','Horror','Romance'}",1927,3.5
25763,"Pandoras Box Büchse der Pandora, Die",{'Drama'},1929,3.9
25764,"Cameraman, The","{'Comedy','Drama','Romance'}",1928,3.8
25765,"Fall of the House of Usher, The chute de la maison Usher, La","{'Drama','Horror'}",1928,3.2
25766,"Crowd, The",{'Drama'},1928,3.7
25767,"Man Who Laughs, The","{'Drama','Romance'}",1928,3.8
25768,Sadie Thompson,{'Drama'},1928,3.3
25769,"Steamboat Bill, Jr.","{'Comedy','Romance'}",1928,3.9
25770,Applause,"{'Drama','Musical'}",1929,3.4
25771,"Andalusian Dog, An Chien andalou, Un",{'Fantasy'},1929,3.9

25773,Little Caesar,"{'Crime','Drama'}",1931,3.6
25774,"Golden Age, The Âge dOr, L","{'Comedy','Drama','Romance'}",1930,3.7
25775,"Champ, The",{'Drama'},1931,3.6

25777,Monkey Business,{'Comedy'},1931,3.9
25778,Night Nurse,"{'Crime','Drama','Mystery','Thriller'}",1931,3.4



25782,Boudu Saved From Drowning Boudu sauvé des eaux,{'Comedy'},1932,3.6
25783,Doctor X,"{'Horror','Thriller'}",1932,3.1

25785,"Land Without Bread Hurdes, tierra sin pan, Las","{'Documentary','Drama'}",1933,3.7
25786,"Old Dark House, The","{'Drama','Horror','Thriller'}",1932,3.5
25787,Rasputin and the Empress,{'Drama'},1932,3.2
25788,Scarface,"{'Crime','Drama'}",1932,3.8
25789,Shanghai Express,"{'Adventure','Drama','Romance'}",1932,3.7


25792,"I Was Born, But... a.k.a. Children of Tokyo Otona no miru ehon - Umarete wa mita keredo","{'Comedy','Drama'}",1932,3.7
25793,Vampyr,"{'Fantasy','Horror'}",1932,3.7
25794,What Price Hollywood?,{'Drama'},1932,3.4
25795,Dinner at Eight,"{'Comedy','Drama','Romance'}",1933,3.7
25796,"Ghoul, The","{'Drama','Horror'}",1933,2.8
25797,Gold Diggers of 1933,{'Musical'},1933,3.6
25798,Island of Lost Souls,"{'Adventure','Horror','Romance','Sci-Fi'}",1932,3.5

25800,Lady for a Day,{'Comedy'},1933,3.4
25801,She Done Him Wrong,"{'Comedy','Romance'}",1933,3.0
25802,"Son of Kong, The","{'Adventure','Comedy','Fantasy'}",1933,2.7
25803,"Vampire Bat, The",{'Horror'},1933,2.4
25804,Wild Boys of the Road,"{'Adventure','Drama','Romance'}",1933,3.5
25805,"Atalante, L","{'Comedy','Drama','Romance'}",1934,3.9
25806,"Barretts of Wimpole Street, The a.k.a. Forbidden Alliance","{'Drama','Romance'}",1934,3.2
25807,"Black Cat, The","{'Adventure','Crime','Horror','Thriller'}",1934,3.2
25808,Imitation of Life,"{'Drama','Romance'}",1934,3.4
25809,"Lawless Frontier, The","{'Romance','Western'}",1934,2.2
25810,"Lost Patrol, The","{'Adventure','Drama','War'}",1934,2.8
25811,"Merry Widow, The","{'Comedy','Musical','Romance'}",1934,3.5
25812,"Scarlet Pimpernel, The","{'Adventure','Comedy'}",1934,3.4

25814,Toni,{'Drama'},1935,3.2

25816,Bonnie Scotland Heroes of the Regiment,{'Comedy'},1935,3.0

25818,"Informer, The","{'Crime','Drama'}",1935,3.6
25819,Mark of the Vampire,"{'Horror','Mystery'}",1935,2.9
25820,"Raven, The",{'Horror'},1935,3.0

25822,Werewolf of London,"{'Drama','Fantasy','Horror','Sci-Fi'}",1935,3.0

25824,"Crime of Monsieur Lange, The Le crime de Monsieur Lange","{'Comedy','Crime','Drama'}",1936,3.3
25825,Fury,"{'Drama','Film-Noir'}",1936,3.8
25826,Libeled Lady,"{'Comedy','Romance'}",1936,3.8
25827,Mr. Deeds Goes to Town,"{'Comedy','Romance'}",1936,3.7
25828,"Petrified Forest, The","{'Crime','Drama','Romance'}",1936,3.6
25829,Revolt of the Zombies,"{'Horror','War'}",1936,1.2
25830,Show Boat,"{'Comedy','Drama','Musical','Romance'}",1936,3.6
25831,These Three,"{'Drama','Romance'}",1936,3.6
25832,Wife vs. Secretary,"{'Comedy','Drama','Romance'}",1936,3.6
25833,Camille,"{'Drama','Romance'}",1936,3.8
25834,Captains Courageous,"{'Adventure','Drama'}",1937,3.7
25835,Dead End,"{'Crime','Drama'}",1937,3.5

25837,Double Wedding,"{'Comedy','Romance'}",1937,3.5

25839,Nothing Sacred,"{'Comedy','Drama','Romance'}",1937,3.7
25840,"Prisoner of Zenda, The","{'Action','Adventure','Romance'}",1937,3.6
25841,Stage Door,{'Drama'},1937,3.8
25842,Topper,"{'Comedy','Fantasy','Romance'}",1937,3.4
25843,"Big Broadcast of 1938, The","{'Comedy','Musical','Romance'}",1938,3.0


25846,"Dawn Patrol, The","{'Drama','War'}",1938,3.9



25850,Holiday,"{'Comedy','Drama','Romance'}",1938,4.0
25851,"Shopworn Angel, The","{'Drama','Romance','War'}",1938,3.4
25852,Gaslight,"{'Mystery','Thriller'}",1940,3.8

25854,Intermezzo,"{'Drama','Romance'}",1939,2.9
25855,"Roaring Twenties, The","{'Crime','Drama','Thriller'}",1939,3.7
25856,Wuthering Heights,"{'Drama','Romance'}",1939,3.7

25858,"Story of the Late Chrysanthemums, The Zangiku monogatari",{'Drama'},1939,3.6
25859,Abe Lincoln in Illinois,{'Drama'},1940,3.7
25860,Boom Town,"{'Adventure','Drama','Romance'}",1940,3.5
25861,Brother Orchid,"{'Comedy','Crime','Drama','Romance'}",1940,3.2


25864,"Edison, the Man",{'Drama'},1940,3.5
25865,"Letter, The","{'Drama','Film-Noir'}",1940,3.8
25866,"Sea Hawk, The","{'Action','Adventure','Romance'}",1940,3.7

25868,Ball of Fire,"{'Comedy','Romance'}",1941,3.8
25869,"47 Ronin, The Genroku Chûshingura",{'Drama'},1941,3.5
